% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1, Thu Feb 19 22:36:12 2026, <python>{}</python>
1 32 0.15839414415717723 1.0000333338888951 30.120423407416865 3.0120423407416865e+01 200.0 200.0   
2 64 0.1447368546695863 1.5491423424247055 30.120423407416865 3.8542352914568418e+01 200.0 200.0   
3 96 0.152242504221283 1.3417482441964463 30.120423407416865 3.9098068329330694e+01 200.0 200.0   
4 128 0.1417738917460452 1.5996636949060021 30.120423407416865 3.0782774387479321e+01 200.0 200.0   
5 160 0.16006060929198224 1.901486477695967 28.623793865374466 2.8623793865374466e+01 200.0 200.0   
6 192 0.1934189810568485 2.254576140348624 28.623793865374466 3.3009458609135329e+01 200.0 200.0   
7 224 0.1962473347598435 2.6186483652603316 28.623793865374466 3.6183505353946899e+01 200.0 200.0   
8 256 0.17617627385682047 2.9932416693190214 28.623793865374466 3.6488066145342621e+01 200.0 200.0   
9 288 0.1772268058622513 2.8684530953656173 24.605075484303406 2.4605075484303406e+01 200.0 200.0   
10 320 0.1931124598556779 2.7083379585614753 24.605075484303406 3.1922155804123474e+01 200.0 200.0   
11 352 0.15334763192667042 2.3916187554468618 24.605075484303406 3.3683966619234056e+01 200.0 200.0   
12 384 0.14618711883037444 1.970373949749722 24.605075484303406 3.3265692006592211e+01 200.0 200.0   
13 416 0.1671516405737494 1.5839518838367903 24.605075484303406 4.2985555101518621e+01 200.0 200.0   
14 448 0.18077975469466673 1.600851576879533 24.605075484303406 3.4731732711617752e+01 200.0 200.0   
15 480 0.1726315125683122 1.7896294836446325 24.605075484303406 3.9671128387516674e+01 200.0 200.0   
16 512 0.20079758410041681 2.110273588051301 24.605075484303406 3.4356270330225144e+01 200.0 200.0   
17 544 0.2530588810230018 2.879055422041605 24.605075484303406 3.4631297526248147e+01 200.0 200.0   
18 576 0.24532736087145895 4.008142854780037 24.605075484303406 3.3778378835502643e+01 200.0 200.0   
19 608 0.24350840164418386 3.5426976354232425 24.605075484303406 3.4162843483556067e+01 200.0 200.0   
20 640 0.21046286650438698 3.414703661627811 24.605075484303406 3.7050226288453779e+01 200.0 200.0   
21 672 0.19990179413910644 3.9853398445161257 24.605075484303406 4.2042474893045103e+01 200.0 200.0   
22 704 0.1700540915666828 3.5722739915863038 24.605075484303406 3.4214239573831932e+01 200.0 200.0   
23 736 0.14711134448776625 3.12857851480028 24.605075484303406 3.5880367067601433e+01 200.0 200.0   
24 768 0.18103415067060447 3.5525643411460686 24.605075484303406 3.0806478673849369e+01 54.554613289928795 200.0   
25 800 0.20852927823491635 2.7592606614904143 24.605075484303406 3.7775899072321678e+01 200.0 200.0   
26 832 0.24905967383021532 3.122773676492913 24.605075484303406 3.1725180172148917e+01 200.0 200.0   
27 864 0.3271356676271478 2.459968012050426 24.605075484303406 3.2058476618593133e+01 200.0 200.0   
28 896 0.34642667304521607 2.1952625376577948 24.605075484303406 2.9895832655836990e+01 200.0 200.0   
29 928 0.33301842857340674 2.6604523185717412 24.605075484303406 3.3806128611562329e+01 200.0 200.0   
30 960 0.28864956566335925 2.9214385454764744 24.605075484303406 3.0701680639115587e+01 200.0 200.0   
31 992 0.2767034366838514 2.4405642054202192 24.605075484303406 3.2115148294085230e+01 200.0 200.0   
32 1024 0.3135189880540437 2.46315707675239 24.605075484303406 3.1633788590963803e+01 200.0 200.0   
33 1056 0.26742706268341193 2.082731685573273 24.605075484303406 2.9034621666579621e+01 200.0 200.0   
34 1088 0.24675721328260128 1.8845610010256932 24.605075484303406 3.4520430179235760e+01 200.0 200.0   
35 1120 0.2824587486521196 1.5662274150732554 24.605075484303406 3.1974414532707378e+01 200.0 200.0   
36 1152 0.2920441456088709 2.197270984543653 24.605075484303406 3.2751735385161844e+01 200.0 200.0   
37 1184 0.38199310370506423 2.2908885343533765 24.605075484303406 3.2804887071399897e+01 200.0 200.0   
38 1216 0.3541287177682253 2.905528898791876 24.605075484303406 3.3150634051874945e+01 200.0 200.0   
39 1248 0.3310042529950717 3.2259002598004805 24.605075484303406 3.2915260474636682e+01 200.0 200.0   
40 1280 0.3219685340833304 3.6574465205046938 24.605075484303406 3.7216027220895931e+01 200.0 200.0   
41 1312 0.28468559438747365 3.6982474942095713 24.605075484303406 3.0772666742511564e+01 200.0 200.0   
42 1344 0.3136415916868769 4.270872812707469 24.605075484303406 3.0603671343070399e+01 200.0 200.0   
43 1376 0.2885553580830826 5.440317808358798 24.605075484303406 2.9833259377199330e+01 200.0 200.0   
44 1408 0.28030271058922424 4.402220093921483 24.605075484303406 3.0429641041195794e+01 200.0 200.0   
45 1440 0.24963929513659347 4.443516754063486 24.605075484303406 3.3996758791640090e+01 200.0 200.0   
46 1472 0.25600744862512165 4.217751764419864 24.605075484303406 3.1796782669808920e+01 200.0 200.0   
47 1504 0.21867973549698902 3.2644633144789172 24.605075484303406 3.2023286495795851e+01 200.0 200.0   
48 1536 0.1966391159243131 3.1258639920858418 24.605075484303406 3.0585718285193096e+01 200.0 200.0   
49 1568 0.19168148480956357 3.242392474325033 24.605075484303406 3.3190123425575578e+01 200.0 200.0   
50 1600 0.20550497785261093 3.0428549898505937 24.605075484303406 3.3714032417562159e+01 200.0 200.0   
51 1632 0.16421347839823883 3.561648252683436 24.605075484303406 2.5848400340625048e+01 200.0 200.0   
52 1664 0.17907365937214703 5.266090059363846 24.605075484303406 3.0920842951477539e+01 200.0 200.0   
53 1696 0.1769838815098953 4.895501473670668 24.605075484303406 3.3564998918333686e+01 200.0 200.0   
54 1728 0.14588168750500835 4.171081113428508 24.605075484303406 2.7430370524785452e+01 200.0 200.0   
55 1760 0.12732669505187286 4.394487521558251 24.605075484303406 2.9277388379502757e+01 200.0 200.0   
56 1792 0.13276670964577214 5.101762475774476 24.54446557515875 2.4544465575158750e+01 200.0 200.0   
57 1824 0.12399778865715984 4.844059302455821 24.54446557515875 3.1147946704566277e+01 200.0 200.0   
58 1856 0.10403456164340143 5.161675971512824 24.54446557515875 2.9148909554285243e+01 200.0 200.0   
59 1888 0.11051816676793504 5.383577892612747 24.54446557515875 3.0094791184510331e+01 200.0 200.0   
60 1920 0.11179784122113948 6.102076969065411 24.54446557515875 3.0550524174900250e+01 200.0 200.0   
61 1952 0.1002299600678549 4.739915072544757 23.255392494254572 2.3255392494254572e+01 200.0 200.0   
62 1984 0.0967496865919735 4.491179981683988 23.255392494254572 2.9799635284048225e+01 200.0 200.0   
63 2016 0.11396882254463762 4.81368006689 23.255392494254572 3.0554705732040375e+01 38.36525768914888 200.0   
64 2048 0.11409178063509871 2.672104349897065 23.255392494254572 3.0908258202360770e+01 200.0 200.0   
65 2080 0.11208451326799623 2.426157312040369 23.255392494254572 2.9221740430122985e+01 37.61838807270884 200.0   
66 2112 0.12390978624196568 2.1985683527910944 23.255392494254572 2.7462431563677047e+01 35.44217784320909 200.0   
