% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1, Sat Feb 21 02:08:12 2026, <python>{}</python>
1 32 0.1749748805852219 1.0000333338888951 20.327179834048206 2.0327179834048206e+01 160.1139636656979 200.0   
2 64 0.18071532639601162 1.5221661138774785 20.327179834048206 2.3286006558572424e+01 146.15093697389094 200.0   
3 96 0.23011349026222946 2.0023108869913164 19.684605195013454 1.9684605195013454e+01 200.0 200.0   
4 128 0.2516802635447815 1.9943805939525319 19.388436920345793 1.9388436920345793e+01 138.2645327753363 200.0   
5 160 0.28124796132627755 2.7334299426616604 19.388436920345793 2.0536437234573782e+01 124.90060913627174 249.27501371593763   
6 192 0.25999688034514223 2.8228195776161416 19.10801704459199 1.9108017044591989e+01 200.0 206.23737110364993   
7 224 0.25315868154808824 2.828677570159241 19.10801704459199 2.0724894325246073e+01 96.63328655754945 200.0   
8 256 0.28291425278985927 3.0324450558175977 18.832931454910604 1.8832931454910604e+01 83.02953014432097 200.0   
9 288 0.2913236015835635 4.0258194557653395 18.832931454910604 1.9406936320047524e+01 33.373313555076976 200.0   
10 320 0.2958699813178957 3.198539516443833 18.832931454910604 1.9114294939642381e+01 38.812341111806994 287.36892329683667   
11 352 0.2601557523855202 3.526243492889402 18.832931454910604 1.9493044917370462e+01 33.5595418701045 200.0   
12 384 0.24960522442398825 3.2591452021097798 18.832931454910604 1.8916267241246814e+01 21.877669992267425 261.45615767720466   
13 416 0.29022550779218104 4.071354353065153 18.725654681584853 1.8725654681584853e+01 21.005668676975006 200.0   
14 448 0.28638195066295263 4.897055446902165 18.725654681584853 1.9055132200694811e+01 25.01182283755533 229.396345031307   
15 480 0.25812537584552614 5.138827093214205 18.725654681584853 1.8817396846519827e+01 21.97074750446482 200.0   
16 512 0.26588048352140214 5.488782627971986 18.725654681584853 1.8814509026665220e+01 26.364315307076936 200.0   
17 544 0.23746261091206078 4.705425742870625 18.725654681584853 1.9162413418140758e+01 21.273083958395112 300.4749166737305   
18 576 0.2629304519511182 5.150151777166745 18.725654681584853 1.8845547070411609e+01 24.60487240157438 200.0   
