% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1, Sun Feb 22 04:05:11 2026
1 32 -0.09557657305283031 -0.08523241864508856 0.11798331752104907 0.1753777418353532 0.9049317836612311 0.9775080107763946 1.1070576117744177
2 64 -0.16141437266674222 -0.14895685330713576 0.10025494387683319 0.17086802357854974 0.9021808847422732 0.9427317343120539 1.1390024268308805
3 96 -0.17202744580343204 -0.12129802184261526 0.21249727728885837 0.2730329530385328 0.81412853180202 1.0138125472445936 1.1442809326189596
4 128 -0.06219104205406738 -0.05714337241531808 0.30845990307164095 0.42527999192854465 0.7577822815669873 0.9940211121912552 1.1990362973076298
5 160 -0.12763230544224685 -0.05699492271493084 0.35232727855650464 0.4181306295863338 0.7083062742972446 1.038830834169253 1.1912735704993926
6 192 -0.17574089663904804 -0.14302379333780132 0.3539578157697205 0.4869012488376477 0.703751236987865 0.9856312424656148 1.2382508834294197
7 224 -0.1302115033604408 -0.10170441209144981 0.4901194072690237 0.6588869224535239 0.5755627728059559 0.9969188232971927 1.2941716865685406
8 256 -0.37834023228017727 -0.34953969090585324 0.4019458146148848 0.6236404417474735 0.6019756879397542 0.8799995999728656 1.3650003572076668
9 288 -0.4115327887325695 -0.3512887754713128 0.4648876598257341 0.6767024583301597 0.524612979804873 0.9220338082628975 1.3691730635096755
10 320 -0.5381699220853556 -0.4710287317277244 0.3782452460868918 0.594195381667466 0.5662122792364636 0.8556236229783326 1.3954611677303244
11 352 -0.6621850331563642 -0.5445699967186786 0.04836938225158007 0.1284008054706473 0.5784601631577708 0.9659653310630053 1.3161667139172848
12 384 -0.5516474366551792 -0.46244122473320975 0.17610106188385716 0.2997422788342433 0.6604789112388888 0.9174551267524709 1.3122666261870333
13 416 -0.45541988119942073 -0.3440771254237666 0.1364192044488725 0.18524189196409813 0.7153943392438664 0.9964874509988122 1.2227934001211007
14 448 -0.5690388916071853 -0.46083020930748586 0.12975567757258757 0.21840895756624593 0.6515142535293549 0.9546841108007376 1.2900028783040345
15 480 -0.470952253520646 -0.39147908807653 -0.10576402804970685 -0.08999884015154852 0.6876083701176056 1.0255566461845642 1.2146720935342508
16 512 -0.40732024640565323 -0.3326979551150118 -0.10742713104794052 -0.10695914764955824 0.7361110677478876 1.0250929828787159 1.1863072419874545
17 544 -0.3838009181026363 -0.3443122775036661 0.15361643898207805 0.2801040372116893 0.7808055577764801 0.889981929428304 1.2642289532503332
18 576 -0.4934618365527754 -0.3693377050870369 0.08920673249111684 0.11793074688476289 0.7013901668732839 1.0006858109176568 1.2274688353035845
19 608 -0.34955774872612766 -0.2908323863354343 -0.006441358677555676 0.029630288151043863 0.7999847439538176 0.99122365490695 1.173669491549496
20 640 -0.21914680823688698 -0.20288401396173034 -0.09349093916236781 -0.07328937517107026 0.8333535734869886 1.033583738112949 1.1123068272131253
21 672 -0.3128793469356024 -0.26192795073098857 0.06822287973418821 0.12732176035129997 0.828553837588323 0.9633682174389668 1.1770387486595884
22 704 -0.12950719406274497 -0.05985056746785419 0.18345975046835294 0.19490656318553118 0.8262196013743581 1.0585311001958237 1.094016946954212
23 736 -0.12151498706204844 -0.05008743365466482 0.21353086608443456 0.22997607925675073 0.8075600214773506 1.054390315078523 1.1118038834165467
24 768 -0.1968604895586154 -0.16974628305712658 0.16166026712870715 0.24501491068916292 0.8515158496244462 0.956055757032313 1.1665668207538429
25 800 -0.24795662181530714 -0.2382677683847947 0.16426786571773583 0.2887575569880669 0.8395139843239856 0.8924787379709639 1.2242132054483903
26 832 -0.16920580120155487 -0.15321082265806804 0.30019625100415503 0.4353369636814093 0.748006649166711 0.9648486041387336 1.2286387686761013
27 864 0.0459363786155904 0.05808342218154985 0.3321450223505557 0.4113518455075982 0.7653197293927863 0.9900195366616642 1.197558778862389
28 896 -0.20175674974102753 -0.134286144973782 0.3679672618512339 0.4679144593589937 0.6805232176454951 1.0242643443473922 1.219742064185715
29 928 -0.5380708381782 -0.40337513715279255 0.3656124113115804 0.4872458931076306 0.5232084341917458 1.0003541750949707 1.3135998092115737
30 960 -0.6959748855227958 -0.4712563494816582 0.22787549560882742 0.23620090793118503 0.43081002072065255 1.057139715273841 1.3026351555356601
31 992 -0.5480104857779298 -0.37859745590137217 0.3414016756625602 0.41198835630731345 0.49849690197616303 1.060269760668213 1.2756680106253107
32 1024 -0.41512650677280655 -0.286129139670372 0.12921152749092082 0.13866104944225058 0.7241892726348941 1.0288614660048003 1.1903755630770465
33 1056 -0.4596325322216508 -0.3387313381070051 0.09361819052579692 0.11683350595541864 0.720788597355613 1.0056961584092947 1.2120392051756883
34 1088 -0.1589805206721157 -0.10330448260199313 0.14755715108251288 0.1755016575738923 0.8539966092842047 1.0311941857228069 1.098784939222666
35 1120 -0.26143530979939 -0.22831810503931638 0.0209451565654512 0.07091570567363345 0.8551444717459292 0.9721245828215651 1.1505223717583126
36 1152 -0.3986506874951898 -0.3179393613664916 -0.049198492360154084 -0.04032952882007306 0.7648964461141937 1.007311624078481 1.1833244351057108
37 1184 -0.38901752167779874 -0.3208356839689009 0.02263202244828236 0.06893942021177893 0.7797136027086987 0.9812870048859003 1.1954591217574448
38 1216 -0.28976031535114977 -0.2866958902952303 0.11017180027714045 0.23939660541201124 0.8368407230025314 0.8725654005102844 1.2402932016893937
39 1248 -0.16738596127951538 -0.15038450105563755 0.14522999585457047 0.22676670126742868 0.8713172852415982 0.9520141457920887 1.1551948989893308
40 1280 -0.3693931989671304 -0.3217381377738058 0.11605630334912734 0.2143327225301137 0.7926180040706732 0.9236699927020511 1.2323110176431986
41 1312 -0.18443379462553888 -0.14334300098067307 0.004542463902733945 0.01274682521900379 0.9030059525603591 0.9986343031675611 1.0896374526316532
42 1344 -0.1696259760036672 -0.09163756290966027 0.15164693904434112 0.15475335993500133 0.8298154099801922 1.0676825392441136 1.0823402333613255
43 1376 -0.09861582510356512 -0.08950926170300716 0.00947493031578695 0.03336309758816037 0.9467131175519653 0.985094354665454 1.064576622635163
44 1408 -0.1497591274563576 -0.11742460849105342 0.12617526241255034 0.17504070041511405 0.8828817050331199 0.9898630011955574 1.1138631575655669
45 1440 -0.22317372590048137 -0.20684715660079173 -0.0271111102790798 0.0164743358618012 0.8568739125136519 0.992205714944765 1.1319429832303811
46 1472 -0.11294289973291444 -0.08822026924186756 0.0223762641308468 0.034519144764038036 0.9408227285865272 0.9961026372585129 1.0595433589153571
47 1504 -0.1741822852655378 -0.14145731657158753 0.013335391338881054 0.032207991948420306 0.9085423230941564 0.9926222830307081 1.090528243732173
48 1536 -0.346798512305272 -0.2621585692257937 0.24240346090340006 0.3259508612003197 0.7267457804530829 0.9958800518310856 1.2165786012249904
49 1568 -0.32808066622915766 -0.24009410674666193 0.3194162712894573 0.41793317115233464 0.6759653822723473 1.0115238048489388 1.2328383487681287
50 1600 -0.29988637730442813 -0.227436061883663 0.3880157125443108 0.5207159885995369 0.6351592361265109 0.9956292290704588 1.2670024400070232
51 1632 -0.5206232228061051 -0.40984916155368617 0.34989854000644 0.49237371260739654 0.5666291912147201 0.9605188147304933 1.3252678846980641
52 1664 -0.5712014145851783 -0.4536174230249212 0.3836079461058398 0.5450990775891698 0.5091133535893861 0.948287141503885 1.35703908950898
53 1696 -0.6842977269179598 -0.6033754991198106 0.330309056449705 0.5606150138413943 0.5189212129863006 0.8060583965607241 1.4425639105588288
54 1728 -0.6374445436789372 -0.5730688599988615 0.29442269129862775 0.5192108580510485 0.57895658005185 0.7957810773877108 1.4253216322242217
55 1760 -0.740897863442743 -0.7156744450870779 0.3476819490872962 0.6769106621230891 0.5048636394658975 0.6102312643811106 1.5403670048131644
56 1792 -0.8151963167177045 -0.7807203003373839 0.42648531638203113 0.7944111722415156 0.38776865575646297 0.5687515015979125 1.5893889388827853
57 1824 -0.7876275850971227 -0.7222005303486245 0.40938964689375906 0.7211593178927221 0.3997456330789306 0.6913726915616524 1.5369473739191988
58 1856 -0.678067170410894 -0.6337701901552606 0.44582422259223164 0.7613920465857622 0.44174868603505413 0.7109680529207767 1.516371500033004
59 1888 -0.46906831447987896 -0.45850710180027177 0.44102626498559805 0.7303095079012809 0.5174375878068377 0.797360839101627 1.4479205900158307
60 1920 -0.47712383349523196 -0.4691051794712366 0.4782300039691812 0.785989744425325 0.46153511750317494 0.7953496779517255 1.467788889824901
